日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-02-03,'399300,沪深300,5485.2008,5532.8864,5473.1237,5499.2961,5501.0915,-15.8907,-0.2889,,18805431700,4.04343602638e+11,,
2021-02-02,'399300,沪深300,5501.0915,5503.2145,5411.5173,5429.7032,5417.6484,83.4431,1.5402,,16521056500,3.80016716112e+11,,
2021-02-01,'399300,沪深300,5417.6484,5422.299,5342.0458,5356.8535,5351.9646,65.6838,1.2273,,16631370600,3.4685908373e+11,,
2021-01-29,'399300,沪深300,5351.9646,5430.2015,5288.0955,5413.9684,5377.1427,-25.1781,-0.4682,,18217878400,3.90287690019e+11,,
2021-01-28,'399300,沪深300,5377.1427,5462.2352,5360.3766,5450.3695,5528.0034,-150.8607,-2.729,,17048558500,3.76166523178e+11,,
2021-01-27,'399300,沪深300,5528.0034,5534.9928,5449.6385,5505.7708,5512.9678,15.0356,0.2727,,16019084100,3.76892605839e+11,,
2021-01-26,'399300,沪深300,5512.9678,5600.9017,5505.9962,5600.9017,5625.9232,-112.9554,-2.0078,,17190459000,4.15008069865e+11,,
2021-01-25,'399300,沪深300,5625.9232,5655.4795,5543.2663,5564.1237,5569.776,56.1472,1.0081,,19704701900,5.08166980802e+11,,
2021-01-22,'399300,沪深300,5569.776,5573.6594,5513.8769,5562.379,5564.9693,4.8067,0.0864,,19930002000,4.56622193436e+11,,
2021-01-21,'399300,沪深300,5564.9693,5593.1058,5490.5626,5492.9587,5476.4336,88.5357,1.6167,,20995019700,4.53183684479e+11,,
2021-01-20,'399300,沪深300,5476.4336,5496.0493,5426.5357,5439.9111,5437.5234,38.9102,0.7156,,17091326000,3.73770384496e+11,,
2021-01-19,'399300,沪深300,5437.5234,5532.4793,5415.7166,5525.969,5518.5205,-80.9971,-1.4677,,21104342500,4.3320517645e+11,,
2021-01-18,'399300,沪深300,5518.5205,5541.4613,5410.775,5438.1618,5458.0812,60.4393,1.1073,,20705186900,4.22717209153e+11,,
2021-01-15,'399300,沪深300,5458.0812,5500.6348,5390.2737,5471.391,5470.4563,-12.3751,-0.2262,,23863743500,4.75709920372e+11,,
2021-01-14,'399300,沪深300,5470.4563,5568.0179,5458.6818,5556.2125,5577.9711,-107.5148,-1.9275,,24368338000,5.01890111879e+11,,
2021-01-13,'399300,沪深300,5577.9711,5644.7195,5535.1435,5609.2637,5596.3525,-18.3814,-0.3285,,26156988600,5.46959736366e+11,,
2021-01-12,'399300,沪深300,5596.3525,5596.3525,5417.6272,5419.4996,5441.1583,155.1942,2.8522,,22422018600,4.8623376074e+11,,
2021-01-11,'399300,沪深300,5441.1583,5555.6916,5412.5046,5504.2358,5495.4306,-54.2723,-0.9876,,23183598300,5.22298482544e+11,,
2021-01-08,'399300,沪深300,5495.4306,5547.4733,5442.6939,5526.2876,5513.6568,-18.2262,-0.3306,,20432495600,4.73567653979e+11,,
2021-01-07,'399300,沪深300,5513.6568,5513.6568,5413.3526,5428.3944,5417.6677,95.9891,1.7718,,21987208000,4.73385353696e+11,,
2021-01-06,'399300,沪深300,5417.6677,5433.4694,5341.4304,5386.5144,5368.5049,49.1628,0.9158,,19377344400,4.44434377137e+11,,
2021-01-05,'399300,沪深300,5368.5049,5368.5049,5234.3775,5245.8355,5267.7181,100.7868,1.9133,,22493115900,4.98041939761e+11,,
2021-01-04,'399300,沪深300,5267.7181,5284.4343,5190.9372,5212.9313,5211.2885,56.4296,1.0828,,21171138200,4.52796175554e+11,,
2020-12-31,'399300,沪深300,5211.2885,5215.6178,5122.4799,5122.4799,5113.7105,97.578,1.9082,,17160250900,3.58731371835e+11,,
2020-12-30,'399300,沪深300,5113.7105,5113.7105,5036.6288,5037.9848,5042.9361,70.7744,1.4034,,14862644800,2.96577812603e+11,,
2020-12-29,'399300,沪深300,5042.9361,5077.4167,5034.3078,5071.449,5064.4147,-21.4786,-0.4241,,14119866200,2.79035233254e+11,,
2020-12-28,'399300,沪深300,5064.4147,5089.3447,5037.8582,5042.9432,5042.0137,22.401,0.4443,,13691440700,2.8101925417e+11,,
2020-12-25,'399300,沪深300,5042.0137,5042.0978,4973.6812,4985.7695,5000.0154,41.9983,0.84,,12100697900,2.43992268243e+11,,
2020-12-24,'399300,沪深300,5000.0154,5033.038,4979.2371,5006.0051,5007.1235,-7.1081,-0.142,,11441866700,2.46674476189e+11,,
2020-12-23,'399300,沪深300,5007.1235,5028.4506,4968.1509,4977.2994,4964.7727,42.3508,0.853,,14029281900,3.08729037474e+11,,
2020-12-22,'399300,沪深300,4964.7727,5055.1348,4960.9457,5034.9831,5046.8396,-82.0669,-1.6261,,16234497000,3.26758817663e+11,,
2020-12-21,'399300,沪深300,5046.8396,5048.5074,4969.999,4995.7622,4999.9678,46.8718,0.9374,,14081178200,2.98204296843e+11,,
2020-12-18,'399300,沪深300,4999.9678,5027.4446,4979.0051,5014.3211,5017.4784,-17.5106,-0.349,,12804961800,2.58938551536e+11,,
2020-12-17,'399300,沪深300,5017.4784,5021.6171,4950.3713,4960.729,4953.867,63.6114,1.2841,,13338547900,2.70180356109e+11,,
2020-12-16,'399300,沪深300,4953.867,4968.8558,4938.1932,4957.2971,4945.1,8.767,0.1773,,10677896800,2.29696035697e+11,,
2020-12-15,'399300,沪深300,4945.1,4954.1885,4904.7926,4931.6019,4934.8352,10.2648,0.208,,11834263300,2.48093390249e+11,,
2020-12-14,'399300,沪深300,4934.8352,4937.2601,4887.6599,4903.627,4889.6292,45.206,0.9245,,12080155200,2.47878279711e+11,,
2020-12-11,'399300,沪深300,4889.6292,4957.8236,4849.3547,4957.8236,4940.5249,-50.8957,-1.0302,,15935769700,2.7521273007e+11,,
2020-12-10,'399300,沪深300,4940.5249,4962.7433,4919.7696,4931.2933,4942.6986,-2.1737,-0.044,,12591427000,2.29651278357e+11,,
2020-12-09,'399300,沪深300,4942.6986,5033.6417,4942.5195,5022.3846,5009.8786,-67.18,-1.341,,13891696500,2.60772774153e+11,,
2020-12-08,'399300,沪深300,5009.8786,5043.0605,4998.9218,5029.1063,5022.2351,-12.3565,-0.246,,12307302900,2.34880648439e+11,,
2020-12-07,'399300,沪深300,5022.2351,5067.8698,5014.609,5065.7285,5065.9163,-43.6812,-0.8623,,13989621700,2.64657773933e+11,,
2020-12-04,'399300,沪深300,5065.9163,5072.3865,5017.8506,5049.5231,5057.0603,8.856,0.1751,,14434716700,2.57798820735e+11,,
2020-12-03,'399300,沪深300,5057.0603,5072.3046,5033.7887,5065.4531,5067.1447,-10.0844,-0.199,,17786574800,2.75335207429e+11,,
2020-12-02,'399300,沪深300,5067.1447,5090.6084,5043.3091,5072.9755,5067.0983,0.0464,0.0009,,19543547600,3.10609728842e+11,,
2020-12-01,'399300,沪深300,5067.0983,5072.5494,4963.1302,4963.1302,4960.2519,106.8464,2.1541,,20406563800,3.28451014444e+11,,
2020-11-30,'399300,沪深300,4960.2519,5055.192,4960.2519,4994.1063,4980.765,-20.5131,-0.4118,,26263895000,3.96495834421e+11,,
2020-11-27,'399300,沪深300,4980.765,4980.765,4917.3479,4930.5928,4919.5912,61.1738,1.2435,,16295292200,2.53178971224e+11,,
2020-11-26,'399300,沪深300,4919.5912,4925.2857,4867.8153,4908.3208,4910.7,8.8912,0.1811,,13720233800,2.39748145476e+11,,
2020-11-25,'399300,沪深300,4910.7,5004.7732,4910.7,4992.7466,4974.2855,-63.5855,-1.2783,,17034052700,2.77070642971e+11,,
2020-11-24,'399300,沪深300,4974.2855,5001.0614,4960.9817,4997.0485,5005.0273,-30.7418,-0.6142,,15663791100,2.64804443318e+11,,
2020-11-23,'399300,沪深300,5005.0273,5029.6515,4940.4494,4954.5987,4943.2882,61.7391,1.2489,,20591518700,3.33633826417e+11,,
2020-11-20,'399300,沪深300,4943.2882,4947.4297,4922.5895,4928.2223,4927.9891,15.2991,0.3105,,12940034100,2.29053679195e+11,,
2020-11-19,'399300,沪深300,4927.9891,4939.7911,4870.2005,4880.9224,4891.6716,36.3175,0.7424,,13368137800,2.47727135e+11,,
2020-11-18,'399300,沪深300,4891.6716,4911.0876,4870.7162,4889.6749,4894.786,-3.1144,-0.0636,,16421661600,2.90727223227e+11,,
2020-11-17,'399300,沪深300,4894.786,4909.2902,4865.3942,4903.12,4904.1716,-9.3856,-0.1914,,15148746400,2.88911408551e+11,,
2020-11-16,'399300,沪深300,4904.1716,4904.1716,4848.6239,4880.958,4856.8513,47.3203,0.9743,,14877098000,2.66705031672e+11,,
2020-11-13,'399300,沪深300,4856.8513,4886.9778,4825.7578,4886.9778,4908.463,-51.6117,-1.0515,,13369307900,2.55353111738e+11,,
2020-11-12,'399300,沪深300,4908.463,4926.3422,4891.51,4916.7736,4904.8981,3.5649,0.0727,,11811461900,2.27645907147e+11,,
2020-11-11,'399300,沪深300,4904.8981,4957.5846,4901.7067,4937.7582,4953.8756,-48.9775,-0.9887,,16447051500,3.03858557977e+11,,
2020-11-10,'399300,沪深300,4953.8756,4995.4126,4928.9319,4995.4126,4981.3497,-27.4741,-0.5515,,17626721400,3.34271459964e+11,,
2020-11-09,'399300,沪深300,4981.3497,4997.8017,4918.8609,4918.8609,4885.7178,95.6319,1.9574,,19713198400,3.71923282063e+11,,
2020-11-06,'399300,沪深300,4885.7178,4897.6295,4845.4293,4897.6295,4885.1118,0.606,0.0124,,15363903400,3.05365103653e+11,,
2020-11-05,'399300,沪深300,4885.1118,4885.1118,4837.9996,4861.3377,4813.6564,71.4554,1.4844,,13924459400,2.81951932371e+11,,
2020-11-04,'399300,沪深300,4813.6564,4825.4638,4770.5582,4781.448,4777.5608,36.0956,0.7555,,11466180600,2.30513773046e+11,,
2020-11-03,'399300,沪深300,4777.5608,4793.3963,4734.1748,4743.1742,4720.8313,56.7295,1.2017,,13605540800,2.52390556314e+11,,
2020-11-02,'399300,沪深300,4720.8313,4738.0239,4695.4436,4702.7457,4695.3338,25.4975,0.543,,14286769300,2.79027685157e+11,,
2020-10-30,'399300,沪深300,4695.3338,4778.5089,4683.4719,4776.4726,4772.9198,-77.586,-1.6255,,13980230300,2.80783321713e+11,,
2020-10-29,'399300,沪深300,4772.9198,4803.0317,4679.2529,4683.607,4737.2718,35.648,0.7525,,11711725000,2.52303504993e+11,,
2020-10-28,'399300,沪深300,4737.2718,4753.3125,4685.6012,4703.0036,4699.2792,37.9926,0.8085,,10846340200,2.26754264067e+11,,
2020-10-27,'399300,沪深300,4699.2792,4708.4623,4671.8536,4680.1371,4691.2359,8.0433,0.1715,,9265630400,1.8667554569e+11,,
2020-10-26,'399300,沪深300,4691.2359,4713.3945,4639.3019,4684.0465,4718.4881,-27.2522,-0.5776,,10834327500,2.05518988284e+11,,
2020-10-23,'399300,沪深300,4718.4881,4802.456,4717.0984,4775.4665,4777.9845,-59.4964,-1.2452,,10682518400,2.00985821992e+11,,
2020-10-22,'399300,沪深300,4777.9845,4791.8078,4725.4993,4780.5954,4792.8284,-14.8439,-0.3097,,10135089100,1.9461497117e+11,,
2020-10-21,'399300,沪深300,4792.8284,4801.6313,4758.8552,4801.6313,4793.4672,-0.6388,-0.0133,,10380570300,1.89978697044e+11,,
2020-10-20,'399300,沪深300,4793.4672,4793.4672,4739.4583,4751.3694,4755.4879,37.9793,0.7986,,9804815600,1.85849198018e+11,,
2020-10-19,'399300,沪深300,4755.4879,4849.605,4747.3356,4823.4944,4791.676,-36.1881,-0.7552,,12924636100,2.25392198225e+11,,
2020-10-16,'399300,沪深300,4791.676,4825.5518,4765.967,4798.9162,4798.7361,-7.0601,-0.1471,,11671610200,2.04175130718e+11,,
2020-10-15,'399300,沪深300,4798.7361,4833.8925,4796.2647,4810.7821,4807.1021,-8.366,-0.174,,10996496200,2.13878285046e+11,,
2020-10-14,'399300,沪深300,4807.1021,4830.4575,4795.9069,4830.4575,4839.201,-32.0989,-0.6633,,11190692300,2.29836207248e+11,,
2020-10-13,'399300,沪深300,4839.201,4845.9191,4795.373,4812.8989,4823.1578,16.0432,0.3326,,11651633800,2.42172567248e+11,,
2020-10-12,'399300,沪深300,4823.1578,4823.2666,4704.1554,4705.1883,4681.1412,142.0166,3.0338,,15578455800,3.07848558046e+11,,
2020-10-09,'399300,沪深300,4681.1412,4695.4041,4655.0851,4663.61,4587.3953,93.7459,2.0436,,11133751200,2.2992673149e+11,,
2020-09-30,'399300,沪深300,4587.3953,4634.7239,4563.4108,4607.5753,4591.7993,-4.404,-0.0959,,8908120000,1.65532220885e+11,,
2020-09-29,'399300,沪深300,4591.7993,4616.6767,4586.3537,4608.2926,4581.9085,9.8908,0.2159,,8599385800,1.59937888502e+11,,
2020-09-28,'399300,沪深300,4581.9085,4613.6324,4571.1507,4582.6471,4570.0216,11.8869,0.2601,,8504838900,1.59314675407e+11,,
2020-09-25,'399300,沪深300,4570.0216,4599.5387,4554.7199,4582.482,4563.0657,6.9559,0.1524,,9301515500,1.67457376964e+11,,
2020-09-24,'399300,沪深300,4563.0657,4631.9482,4562.2086,4623.9535,4652.3273,-89.2616,-1.9186,,11259368300,1.935158737e+11,,
2020-09-23,'399300,沪深300,4652.3273,4665.96,4623.5528,4639.6592,4635.7608,16.5665,0.3574,,9582652800,1.90393472276e+11,,
2020-09-22,'399300,沪深300,4635.7608,4706.2096,4622.1111,4654.2179,4691.4281,-55.6673,-1.1866,,11967294700,2.02909215535e+11,,
2020-09-21,'399300,沪深300,4691.4281,4752.9799,4688.7199,4750.7481,4737.0887,-45.6606,-0.9639,,12453582700,2.24137912695e+11,,
2020-09-18,'399300,沪深300,4737.0887,4737.8039,4631.7045,4636.6422,4632.7142,104.3745,2.253,,16042647500,2.81885944229e+11,,
2020-09-17,'399300,沪深300,4632.7142,4664.9491,4601.639,4642.0542,4657.3584,-24.6442,-0.5291,,10598363100,2.1414664727e+11,,
2020-09-16,'399300,沪深300,4657.3584,4690.6815,4638.4586,4683.006,4688.4826,-31.1242,-0.6638,,10875364100,1.96120184851e+11,,
2020-09-15,'399300,沪深300,4688.4826,4691.4997,4630.5374,4649.4472,4651.0507,37.4319,0.8048,,10191592500,1.94573684119e+11,,
2020-09-14,'399300,沪深300,4651.0507,4666.9862,4625.9877,4652.0539,4627.2826,23.7681,0.5137,,10723517900,2.11653411811e+11,,
2020-09-11,'399300,沪深300,4627.2826,4630.8842,4563.1061,4572.2572,4581.9775,45.3051,0.9888,,11530242400,1.98240927302e+11,,
2020-09-10,'399300,沪深300,4581.9775,4647.7505,4572.2058,4632.0994,4584.5887,-2.6112,-0.057,,15065287800,2.26146354805e+11,,
2020-09-09,'399300,沪深300,4584.5887,4645.1972,4558.0304,4634.247,4694.3894,-109.8007,-2.339,,16227710700,2.44905191934e+11,,
2020-09-08,'399300,沪深300,4694.3894,4707.8966,4639.0531,4683.8256,4669.3677,25.0217,0.5359,,13919922700,2.49198138076e+11,,
2020-09-07,'399300,沪深300,4669.3677,4789.3031,4655.56,4759.5213,4770.219,-100.8513,-2.1142,,14860779100,2.82316394068e+11,,
2020-09-04,'399300,沪深300,4770.219,4778.203,4726.5559,4737.2368,4817.0952,-46.8762,-0.9731,,12003279600,2.38463337879e+11,,
2020-09-03,'399300,沪深300,4817.0952,4877.0117,4800.0577,4841.502,4843.887,-26.7918,-0.5531,,14567120100,2.79411988792e+11,,
2020-09-02,'399300,沪深300,4843.887,4863.5509,4797.5204,4859.0754,4842.1223,1.7647,0.0364,,15798952400,2.80778613751e+11,,
2020-09-01,'399300,沪深300,4842.1223,4842.135,4791.7829,4803.3922,4816.2153,25.907,0.5379,,13839540200,2.62018070577e+11,,
2020-08-31,'399300,沪深300,4816.2153,4901.2115,4816.2123,4870.9337,4844.2652,-28.0499,-0.579,,20256702900,3.57005064605e+11,,
2020-08-28,'399300,沪深300,4844.2652,4850.4884,4719.3526,4727.292,4731.3451,112.9201,2.3866,,15939976500,3.05047882509e+11,,
2020-08-27,'399300,沪深300,4731.3451,4731.9351,4679.3623,4718.062,4706.1302,25.2149,0.5358,,11904285000,2.23631511406e+11,,
2020-08-26,'399300,沪深300,4706.1302,4786.4249,4689.881,4761.7186,4761.9507,-55.8205,-1.1722,,15130518000,2.77456360643e+11,,
2020-08-25,'399300,沪深300,4761.9507,4802.4122,4746.313,4769.2107,4755.8491,6.1016,0.1283,,14170135100,2.62308788274e+11,,
2020-08-24,'399300,沪深300,4755.8491,4769.4673,4716.6054,4746.4035,4718.8431,37.006,0.7842,,15114351200,2.72428686419e+11,,
2020-08-21,'399300,沪深300,4718.8431,4739.4836,4684.8101,4717.7874,4679.1544,39.6887,0.8482,,14265786400,2.51775160234e+11,,
2020-08-20,'399300,沪深300,4679.1544,4721.4357,4662.8032,4708.1253,4740.6784,-61.524,-1.2978,,15836863900,2.60486563515e+11,,
2020-08-19,'399300,沪深300,4740.6784,4809.0499,4738.0086,4804.6655,4812.7564,-72.078,-1.4976,,19244294800,3.19403284708e+11,,
2020-08-18,'399300,沪深300,4812.7564,4825.3861,4788.8293,4816.5703,4815.2261,-2.4697,-0.0513,,18913985400,3.14395904536e+11,,
2020-08-17,'399300,沪深300,4815.2261,4838.0864,4721.3589,4727.1204,4704.6288,110.5973,2.3508,,26800155600,4.16469154934e+11,,
2020-08-14,'399300,沪深300,4704.6288,4708.0709,4617.632,4627.61,4635.7126,68.9162,1.4866,,14729292100,2.54343934256e+11,,
2020-08-13,'399300,沪深300,4635.7126,4671.7689,4626.1033,4666.4901,4647.6446,-11.932,-0.2567,,15255009200,2.50945872579e+11,,
2020-08-12,'399300,沪深300,4647.6446,4681.6206,4566.2736,4668.8899,4681.7837,-34.1391,-0.7292,,20288723900,3.47298673202e+11,,
2020-08-11,'399300,沪深300,4681.7837,4791.5337,4674.8642,4730.3748,4724.8697,-43.086,-0.9119,,20554651100,3.50828586241e+11,,
2020-08-10,'399300,沪深300,4724.8697,4757.6634,4646.2885,4681.7553,4707.9262,16.9435,0.3599,,20378883200,3.71297560018e+11,,
2020-08-07,'399300,沪深300,4707.9262,4749.0217,4637.8427,4742.2939,4762.7642,-54.838,-1.1514,,21351821600,3.97041212825e+11,,
2020-08-06,'399300,沪深300,4762.7642,4791.8565,4691.1569,4779.2377,4777.1089,-14.3447,-0.3003,,22785440600,4.04323404007e+11,,
2020-08-05,'399300,沪深300,4777.1089,4786.7031,4711.2723,4761.7637,4775.8024,1.3065,0.0274,,19670054800,3.47407839399e+11,,
2020-08-04,'399300,沪深300,4775.8024,4807.0782,4747.7748,4778.4866,4771.3108,4.4916,0.0941,,23997498500,4.26411345936e+11,,
2020-08-03,'399300,沪深300,4771.3108,4771.3694,4720.025,4735.8985,4695.0462,76.2646,1.6244,,21477623900,4.01914824928e+11,,
2020-07-31,'399300,沪深300,4695.0462,4741.8084,4621.9635,4652.1824,4656.1506,38.8956,0.8354,,18483902600,3.51119312415e+11,,
2020-07-30,'399300,沪深300,4656.1506,4704.6305,4649.7677,4689.7632,4679.008,-22.8574,-0.4885,,16696756600,3.24009242692e+11,,
2020-07-29,'399300,沪深300,4679.008,4680.558,4548.8535,4559.1634,4568.2576,110.7504,2.4243,,18669530500,3.5043264916e+11,,
2020-07-28,'399300,沪深300,4568.2576,4590.2496,4537.6849,4567.6691,4528.45,39.8076,0.8791,,16276849800,2.92835785345e+11,,
2020-07-27,'399300,沪深300,4528.45,4558.1189,4482.4408,4535.0053,4505.5906,22.8594,0.5074,,17142055100,3.01893370163e+11,,
2020-07-24,'399300,沪深300,4505.5906,4691.698,4479.3928,4679.0273,4712.4357,-206.8451,-4.3893,,24390520300,4.3772671228e+11,,
2020-07-23,'399300,沪深300,4712.4357,4731.4004,4607.6585,4668.7401,4714.4454,-2.0097,-0.0426,,23431456900,4.05175268661e+11,,
2020-07-22,'399300,沪深300,4714.4454,4790.4491,4675.3488,4682.6575,4691.0425,23.4029,0.4989,,22419921100,3.86470859914e+11,,
2020-07-21,'399300,沪深300,4691.0425,4714.2925,4661.444,4697.5026,4680.3046,10.7379,0.2294,,20041565900,3.56069805763e+11,,
2020-07-20,'399300,沪深300,4680.3046,4681.9431,4534.2305,4597.2038,4544.7007,135.6039,2.9838,,24606891400,4.16714222276e+11,,
2020-07-17,'399300,沪深300,4544.7007,4601.3733,4485.8214,4524.7717,4516.2532,28.4475,0.6299,,20737556300,3.72973887046e+11,,
2020-07-16,'399300,沪深300,4516.2532,4772.5638,4513.6537,4741.5295,4744.4687,-228.2155,-4.8101,,28465713300,5.11237962884e+11,,
2020-07-15,'399300,沪深300,4744.4687,4837.4757,4723.3608,4821.5155,4806.6902,-62.2215,-1.2945,,27238900600,4.8674834768e+11,,
2020-07-14,'399300,沪深300,4806.6902,4860.4404,4729.9258,4836.1655,4852.9612,-46.271,-0.9535,,29724198500,5.11211048185e+11,,
2020-07-13,'399300,沪深300,4852.9612,4878.0773,4741.8743,4742.3738,4753.1333,99.8279,2.1003,,32164544600,5.41105098721e+11,,
2020-07-10,'399300,沪深300,4753.1333,4821.3745,4734.4725,4796.0873,4840.7712,-87.6379,-1.8104,,31694965100,5.10472055096e+11,,
2020-07-09,'399300,沪深300,4840.7712,4854.1201,4757.2943,4770.0769,4774.0042,66.767,1.3986,,35104689300,5.56718732099e+11,,
2020-07-08,'399300,沪深300,4774.0042,4803.3643,4670.6501,4692.8621,4698.1264,75.8778,1.6151,,34807484700,5.32849825964e+11,,
2020-07-07,'399300,沪深300,4698.1264,4796.3155,4688.0574,4739.6104,4670.0949,28.0315,0.6002,,40600855300,6.35254742706e+11,,
2020-07-06,'399300,沪深300,4670.0949,4678.1121,4465.8081,4465.8081,4419.5955,250.4994,5.6679,,40582102500,5.97438217716e+11,,
2020-07-03,'399300,沪深300,4419.5955,4419.5955,4348.4535,4353.1937,4335.8445,83.751,1.9316,,29048553900,4.42335024266e+11,,
2020-07-02,'399300,沪深300,4335.8445,4340.1039,4238.1164,4239.408,4247.7835,88.061,2.0731,,25293936800,3.99571526695e+11,,
2020-07-01,'399300,沪深300,4247.7835,4247.7835,4163.4954,4172.6425,4163.9637,83.8198,2.013,,16999045600,3.05711799762e+11,,
2020-06-30,'399300,沪深300,4163.9637,4174.4236,4129.7754,4130.0028,4109.7164,54.2473,1.32,,12593352100,2.27935704489e+11,,
2020-06-29,'399300,沪深300,4109.7164,4137.3696,4092.5352,4127.9348,4138.9895,-29.2731,-0.7073,,13086585400,2.26522059763e+11,,
2020-06-24,'399300,沪深300,4138.9895,4144.6782,4123.3582,4128.1003,4121.7944,17.1951,0.4172,,12171246500,2.24551430008e+11,,
2020-06-23,'399300,沪深300,4121.7944,4124.725,4080.7533,4098.0373,4102.0459,19.7485,0.4814,,12922951000,2.34806510834e+11,,
2020-06-22,'399300,沪深300,4102.0459,4126.9421,4088.7822,4097.5071,4098.7095,3.3364,0.0814,,15582946500,2.59200520726e+11,,
2020-06-19,'399300,沪深300,4098.7095,4109.3602,4043.4925,4047.0483,4044.3842,54.3253,1.3432,,15294699000,2.555497973e+11,,
2020-06-18,'399300,沪深300,4044.3842,4047.5566,4000.9008,4009.7831,4017.5941,26.7901,0.6668,,13814876100,2.10192918146e+11,,
2020-06-17,'399300,沪深300,4017.5941,4018.6094,3992.1339,4018.6094,4014.5702,3.0239,0.0753,,10560579900,1.76977503611e+11,,
2020-06-16,'399300,沪深300,4014.5702,4014.5702,3987.8637,3995.5786,3954.9883,59.5819,1.5065,,11105153900,1.85104029159e+11,,
2020-06-15,'399300,沪深300,3954.9883,4007.1396,3954.9883,3982.9672,4003.0829,-48.0946,-1.2014,,13129786000,2.11125336144e+11,,
2020-06-12,'399300,沪深300,4003.0829,4011.0591,3927.2491,3931.6236,3995.8846,7.1983,0.1801,,13416664900,1.93504046742e+11,,
2020-06-11,'399300,沪深300,3995.8846,4043.0123,3979.7522,4031.7396,4039.7051,-43.8205,-1.0847,,12730894100,1.97079441861e+11,,
2020-06-10,'399300,沪深300,4039.7051,4046.2317,4024.4185,4046.2317,4047.0293,-7.3242,-0.181,,11226572800,1.66778642366e+11,,
2020-06-09,'399300,沪深300,4047.0293,4052.1557,4016.3387,4027.5613,4021.9549,25.0744,0.6234,,11530447900,1.6653396601e+11,,
2020-06-08,'399300,沪深300,4021.9549,4050.2213,4016.1015,4023.606,4001.2509,20.704,0.5174,,13792581300,1.93047518688e+11,,
2020-06-05,'399300,沪深300,4001.2509,4001.2509,3967.926,3988.2239,3982.1851,19.0658,0.4788,,10244394200,1.54311342982e+11,,
2020-06-04,'399300,沪深300,3982.1851,3999.8051,3968.5723,3998.1636,3983.6477,-1.4626,-0.0367,,10427773700,1.49057855838e+11,,
2020-06-03,'399300,沪深300,3983.6477,4018.6759,3982.9299,4001.1708,3983.5677,0.08,0.002,,13659748300,2.00882767677e+11,,
2020-06-02,'399300,沪深300,3983.5677,3991.7761,3958.9774,3969.9521,3971.3402,12.2275,0.3079,,14430306000,1.95563304256e+11,,
2020-06-01,'399300,沪深300,3971.3402,3976.3151,3901.7263,3901.7263,3867.0232,104.317,2.6976,,13645665200,2.08436512945e+11,,
2020-05-29,'399300,沪深300,3867.0232,3872.3031,3830.4185,3838.3769,3856.6324,10.3908,0.2694,,9381383200,1.35658136028e+11,,
2020-05-28,'399300,沪深300,3856.6324,3885.4211,3818.4318,3848.4892,3845.6135,11.0189,0.2865,,9306405400,1.39108407792e+11,,
2020-05-27,'399300,沪深300,3845.6135,3873.6984,3838.4247,3873.6984,3872.7701,-27.1566,-0.7012,,8371183100,1.23737501164e+11,,
2020-05-26,'399300,沪深300,3872.7701,3874.7484,3844.4776,3850.0009,3829.3245,43.4456,1.1345,,7744807600,1.25445619317e+11,,
2020-05-25,'399300,沪深300,3829.3245,3835.6333,3800.1796,3828.3206,3824.064,5.2605,0.1376,,7903332600,1.27011917716e+11,,
2020-05-22,'399300,沪深300,3824.064,3907.5761,3818.1488,3907.5761,3913.7949,-89.7309,-2.2927,,10337836000,1.57286504986e+11,,
2020-05-21,'399300,沪深300,3913.7949,3951.743,3907.5788,3950.5981,3935.222,-21.4271,-0.5445,,9486103300,1.49154142258e+11,,
2020-05-20,'399300,沪深300,3935.222,3955.7145,3923.9213,3955.7145,3956.2495,-21.0275,-0.5315,,10079115000,1.57102533276e+11,,
2020-05-19,'399300,沪深300,3956.2495,3966.8518,3944.0715,3963.7754,3922.9117,33.3378,0.8498,,9401529100,1.59886222402e+11,,
2020-05-18,'399300,沪深300,3922.9117,3946.4312,3898.4041,3914.6602,3912.8159,10.0958,0.258,,11280176200,1.88528121368e+11,,
2020-05-15,'399300,沪深300,3912.8159,3945.1956,3907.4021,3941.125,3925.2177,-12.4018,-0.316,,9261838200,1.53301505149e+11,,
2020-05-14,'399300,沪深300,3925.2177,3952.1986,3924.0452,3952.1986,3968.2529,-43.0352,-1.0845,,8853000400,1.4349917772e+11,,
2020-05-13,'399300,沪深300,3968.2529,3972.5254,3932.5711,3946.6428,3960.2378,8.0151,0.2024,,8819066900,1.45563383276e+11,,
2020-05-12,'399300,沪深300,3960.2378,3970.1115,3930.2108,3961.3427,3960.1803,0.0575,0.0015,,9825055400,1.5746578006e+11,,
2020-05-11,'399300,沪深300,3960.1803,3998.0972,3944.5037,3974.7605,3963.6217,-3.4414,-0.0868,,12267380300,1.937580939e+11,,
2020-05-08,'399300,沪深300,3963.6217,3979.6627,3935.9805,3942.9972,3924.8946,38.7271,0.9867,,11694334100,1.90299584717e+11,,
2020-05-07,'399300,沪深300,3924.8946,3941.4833,3915.9048,3937.5918,3936.2539,-11.3593,-0.2886,,10551464600,1.6720780184e+11,,
2020-05-06,'399300,沪深300,3936.2539,3937.6909,3865.9875,3867.2587,3912.5772,23.6767,0.6051,,13985567500,2.14935962364e+11,,
